sample_index,image_path,slide_id,label,bbox_x1,bbox_y1,bbox_x2,bbox_y2,split
856,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,6874,3965,6966,4076,train
857,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,6809,3904,6911,4006,train
858,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,6789,3826,6893,3932,train
859,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,7980,3215,8095,3326,train
860,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,7927,3131,8042,3237,train
861,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,7864,3289,7978,3405,train
862,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,7587,3436,7689,3530,train
863,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,7644,3395,7769,3530,train
864,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,7587,3351,7684,3456,train
865,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,7643,3344,7771,3469,train
866,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,7743,3423,7846,3540,train
867,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,8623,4266,8753,4445,train
868,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,8776,4083,8880,4193,train
869,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,9245,4297,9344,4398,train
870,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,9224,4238,9325,4337,train
871,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,7746,3169,7853,3276,train
872,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,7733,3121,7847,3229,train
873,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,7414,2395,7519,2497,train
874,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,7279,1977,7389,2093,train
875,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,7251,1915,7364,2035,train
876,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,872,5485,1010,5597,train
877,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,517,5057,615,5154,train
878,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,536,5041,681,5153,train
879,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,35,5062,152,5169,train
880,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,1516,5045,1648,5158,train
881,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,2587,5265,2792,5458,train
882,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,2923,5351,3021,5450,train
883,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,2885,5264,3022,5410,train
884,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,3295,5345,3434,5466,train
885,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,3298,5320,3398,5422,train
886,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,3129,5201,3260,5326,train
887,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,3873,5562,4068,5724,train
888,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,3727,5563,3916,5710,train
889,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,3711,5537,3805,5641,train
890,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,3811,5524,3916,5658,train
891,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,3713,5619,3819,5741,train
892,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,3566,5815,3668,5930,train
893,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,3564,5770,3673,5893,train
894,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,3385,5797,3532,5952,train
895,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,3818,5266,3972,5452,train
896,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4140,5371,4300,5539,train
897,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4235,5286,4370,5430,train
898,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4377,5822,4553,6021,train
899,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4221,5912,4364,6056,train
900,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,5122,5800,5268,5914,train
901,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,5206,5755,5306,5853,train
902,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,5122,5700,5288,5872,train
903,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4708,5552,4826,5696,train
904,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,5466,5062,5563,5161,train
905,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,5462,5042,5561,5140,train
906,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,5782,5245,5905,5361,train
907,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,5909,5402,6011,5500,train
908,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,5870,5336,5974,5447,train
909,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,6049,5368,6180,5481,train
910,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,6019,5323,6128,5437,train
911,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,6074,5316,6173,5415,train
912,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,6096,5601,6203,5703,train
913,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,5719,5714,5835,5833,train
914,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,5764,5684,5861,5781,train
915,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,5681,5633,5791,5760,train
916,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,5723,5605,5832,5712,train
917,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,5355,5470,5459,5581,train
918,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,5684,6777,5842,6932,train
919,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,5336,6383,5458,6511,train
920,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,5305,6335,5411,6451,train
921,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4818,6265,5070,6492,train
922,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4221,5913,4364,6056,train
923,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4085,6773,4198,6868,train
924,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4106,6703,4214,6822,train
925,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4046,6675,4174,6821,train
926,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,3891,6835,4009,6933,train
927,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,3893,6715,4010,6863,train
928,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,3827,6704,3976,6903,train
929,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,3877,6691,3976,6789,train
930,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4713,7148,4914,7363,train
931,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,5048,7143,5172,7272,train
932,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,5024,7092,5121,7215,train
933,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,5325,7430,5432,7536,train
934,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,5281,7413,5402,7533,train
935,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,5369,7240,5516,7428,train
936,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,5467,7192,5618,7347,train
937,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,5444,7176,5541,7273,train
938,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,5972,7490,6107,7615,train
939,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,5958,7446,6064,7553,train
940,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,6118,7610,6235,7724,train
941,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,6094,7212,6234,7353,train
942,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,6084,7098,6234,7280,train
943,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,6104,6947,6231,7107,train
944,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,6291,7408,6438,7585,train
945,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,6409,7186,6500,7336,train
946,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,6223,6630,6340,6745,train
947,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4625,7939,4813,8082,train
948,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4672,7714,4839,7848,train
949,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4787,7969,4948,8124,train
950,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,5028,8405,5142,8510,train
951,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4983,8360,5095,8488,train
952,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4906,8489,5025,8622,train
953,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4894,8473,4994,8574,train
954,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4700,8847,4802,8955,train
955,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4631,8740,4762,8888,train
956,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4878,8987,4989,9097,train
957,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4841,8945,4947,9048,train
958,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,5444,8909,5568,9062,train
959,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,5359,9223,5537,9400,train
960,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,5713,9694,5818,9800,train
961,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,5687,9667,5795,9773,train
962,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,5789,9622,5987,9793,train
963,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,6195,9633,6308,9748,train
964,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,6168,9590,6278,9690,train
965,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,6133,9028,6250,9156,train
966,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,6122,8946,6250,9072,train
967,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,6312,8967,6450,9128,train
968,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,6218,8473,6322,8572,train
969,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,6098,8280,6209,8396,train
970,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4986,9214,5100,9361,train
971,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4878,8987,4989,9097,train
972,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4841,8950,4947,9048,train
973,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4548,8930,4643,9036,train
974,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4434,8842,4534,8945,train
975,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4300,9196,4434,9312,train
976,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4338,9102,4434,9212,train
977,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4418,9599,4623,9738,train
978,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4494,9468,4636,9599,train
979,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4288,9855,4390,9957,train
980,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4149,9853,4353,9997,train
981,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,3897,9203,4048,9338,train
982,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,3893,8893,4014,9029,train
983,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,3851,8872,3953,8977,train
984,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,3172,8904,3309,9034,train
985,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,2983,8999,3225,9159,train
986,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,2979,8865,3163,9007,train
987,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,3233,8498,3343,8612,train
988,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,3173,8492,3275,8595,train
989,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,3125,8473,3247,8584,train
990,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,3101,8460,3201,8561,train
991,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,3180,8455,3291,8545,train
992,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,3155,8187,3296,8311,train
993,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,2820,7926,2932,8032,train
994,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,2862,7914,3004,8034,train
995,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,2982,8121,3094,8229,train
996,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,2046,8213,2276,8363,train
997,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,2248,7713,2341,7824,train
998,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,2099,7702,2278,7820,train
999,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,2979,7216,3079,7320,train
1000,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,2936,7207,3044,7310,train
1001,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,2931,7177,3033,7275,train
1002,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,2451,7189,2618,7322,train
1003,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,1809,7618,1975,7742,train
1004,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,1779,7574,1895,7688,train
1005,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,1714,7660,1908,7809,train
1006,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,1371,7592,1542,7724,train
1007,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,1126,7575,1315,7691,train
1008,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,1307,7456,1427,7579,train
1009,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,1064,7446,1245,7584,train
1010,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,552,7366,662,7474,train
1011,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,608,7335,711,7434,train
1012,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,616,7747,805,7884,train
1013,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,512,7843,625,7965,train
1014,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,417,7818,542,7954,train
1015,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,1415,7816,1526,7919,train
1016,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,1284,7776,1391,7894,train
1017,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,1232,7935,1379,8047,train
1018,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,89,8717,207,8818,train
1019,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,509,8686,606,8784,train
1020,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,539,8672,672,8776,train
1021,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,533,9012,632,9111,train
1022,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,568,9000,667,9097,train
1023,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,538,8987,643,9090,train
1024,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,476,8973,599,9091,train
1025,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,510,9197,614,9298,train
1026,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,499,9173,600,9270,train
1027,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,1149,8690,1269,8799,train
1028,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,1191,8684,1300,8791,train
1029,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,1855,8516,1954,8619,train
1030,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,1797,8504,1909,8602,train
1031,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,1733,8468,1859,8597,train
1032,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,314,9561,445,9661,train
1033,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,41,9657,140,9762,train
1034,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,87,9397,187,9495,train
1035,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,90,9374,187,9476,train
1036,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,17,9363,115,9460,train
1037,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,89,8719,207,8818,train
1038,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,391,9719,506,9817,train
1039,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,960,9589,1085,9708,train
1040,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,1351,9645,1465,9755,train
1041,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,1406,9849,1511,9947,train
1042,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,1323,9830,1438,9947,train
1043,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,1383,9788,1499,9898,train
1044,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,1309,9770,1424,9874,train
1045,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,392,9710,506,9825,train
1046,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,439,9709,538,9813,train
1047,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,2212,6733,2341,6840,train
1048,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,2119,6711,2288,6829,train
1049,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,2161,7164,2258,7261,train
1050,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,1651,6950,1754,7056,train
1051,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,1618,6931,1721,7038,train
1052,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,1322,6678,1436,6786,train
1053,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,1606,6450,1738,6559,train
1054,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,3267,5999,3387,6128,train
1055,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,3168,5926,3281,6040,train
1056,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,3183,5876,3296,5991,train
1057,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,1382,6846,1515,6965,train
1058,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,1320,6838,1433,6943,train
1059,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,1293,6803,1392,6906,train
1060,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,886,7433,1004,7551,train
1061,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,2248,7710,2355,7829,train
1062,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,2106,7702,2278,7820,train
1063,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,2400,7581,2590,7719,train
1064,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,2486,7557,2591,7654,train
1065,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,5167,7562,5345,7752,train
1066,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4452,8030,4580,8142,train
1067,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4381,7983,4525,8111,train
1068,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4309,8184,4443,8317,train
1069,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4381,8179,4495,8291,train
1070,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4311,8129,4454,8254,train
1071,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4330,8108,4431,8205,train
1072,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4212,7978,4388,8136,train
1073,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4321,7841,4423,7951,train
1074,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4264,7792,4377,7919,train
1075,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4153,7746,4265,7854,train
1076,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4144,7722,4241,7820,train
1077,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4102,7644,4210,7756,train
1078,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4235,7570,4376,7701,train
1079,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4141,7409,4263,7521,train
1080,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4076,7358,4217,7488,train
1081,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,3783,7277,3931,7411,train
1082,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,3559,7330,3688,7475,train
1083,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,3612,7257,3750,7409,train
1084,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,2676,7859,2783,7973,train
1085,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,2615,7794,2720,7902,train
1086,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,2820,7926,2932,8032,train
1087,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,2862,7914,2991,8035,train
1088,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,5803,6676,5920,6788,train
1089,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,5521,6684,5624,6792,train
1090,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,5336,6383,5458,6511,train
1091,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,5294,6335,5411,6451,train
1092,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,5248,6482,5347,6586,train
1093,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,5200,6429,5298,6528,train
1094,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4932,6178,5053,6303,train
1095,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4898,6135,5004,6245,train
1096,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4841,6052,4945,6158,train
1097,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4713,5552,4826,5696,train
1098,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4130,5392,4222,5499,train
1099,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4140,5371,4300,5539,train
1100,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,3759,5488,3902,5624,train
1101,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,3727,5463,3831,5566,train
1102,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,3818,5266,3972,5452,train
1103,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,3257,9163,3458,9299,train
1104,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,3890,9203,4053,9338,train
1105,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4117,9189,4275,9322,train
1106,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4253,9435,4354,9544,train
1107,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,4201,9381,4318,9494,train
1108,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,3221,9557,3352,9665,train
1109,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,2323,9480,2418,9580,train
1110,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,2352,9473,2482,9594,train
1111,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,1571,9106,1671,9214,train
1112,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,1522,9066,1625,9182,train
1113,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,1723,8127,1959,8265,train
1114,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,1023,9614,1145,9733,train
1115,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,2663,9729,2806,9866,train
1116,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,7176,5469,7273,5566,train
1117,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,7378,5192,7481,5304,train
1118,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,7291,5467,7404,5577,train
1119,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,7603,5353,7714,5477,train
1120,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,7787,5478,7913,5603,train
1121,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,8057,5279,8179,5392,train
1122,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,8304,5353,8405,5454,train
1123,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,8288,5265,8407,5396,train
1124,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,8321,5617,8476,5771,train
1125,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,8102,5734,8205,5835,train
1126,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,7664,5963,7764,6064,train
1127,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,7483,6142,7582,6244,train
1128,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,8410,5914,8515,6021,train
1129,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,8550,5809,8650,5910,train
1130,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,8507,5747,8643,5886,train
1131,/scratch/jsanchoz/MARTA/data/images/IM6.png,IM6,1,8549,5416,8655,5519,train
